date,team,elo,elo_10th,norm_elo,elo_off,elo_def,off_10th,def_10th,norm_off,norm_def,played_match_today
1887-03-21,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-02-04,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-03-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-03-10,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-03-17,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-03-24,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-04-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1888-09-19,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-02-23,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-03-02,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-03-09,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-04-13,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-04-15,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1889-04-27,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1890-02-08,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1890-03-15,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1890-03-22,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1890-03-29,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1890-04-05,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1891-02-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1891-03-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1891-03-21,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1891-03-28,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1891-04-04,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1892-02-27,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1892-03-05,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1892-03-19,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1892-03-26,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1892-04-02,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1893-02-25,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1893-03-13,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1893-03-18,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1893-03-25,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1893-04-01,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-02-24,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-03-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-03-12,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-03-24,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-03-31,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1894-04-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-03-09,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-03-16,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-03-18,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-03-23,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-03-30,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1895-04-06,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-02-29,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-03-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-03-16,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-03-21,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-03-28,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1896-04-04,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-02-20,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-03-06,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-03-20,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-03-27,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-03-29,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1897-04-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-02-19,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-03-05,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-03-19,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-03-26,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-03-28,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1898-04-02,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-02-18,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-03-04,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-03-18,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-03-20,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-03-25,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1899-04-08,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-02-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-02-24,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-03-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-03-17,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-03-26,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1900-04-07,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-02-23,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-03-02,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-03-09,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-03-18,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-03-23,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1901-03-30,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-02-22,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-03-01,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-03-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-03-15,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-03-22,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-05-03,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1902-07-20,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,True
1902-10-12,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-02-14,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-03-02,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-03-09,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-03-21,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-03-28,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-04-04,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-04-05,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-06-11,Uruguay,1500.0,1500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,False
1903-09-13,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,True
1903-10-11,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-02-29,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-03-12,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-03-21,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-03-26,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-04-09,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-05-01,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-06-02,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1904-10-09,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-02-12,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-02-25,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-03-06,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-03-18,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-03-27,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-01,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-08,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-09,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-17,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-27,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-04-30,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-05-07,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1500.0,1500.0,0.9816046324919551,0.9429994392507751,False
1905-05-14,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1512.008151751268,1500.0,0.9738088693718564,0.9429994392507751,False
1905-07-21,Uruguay,1445.0798171503063,1500.0,0.9633865447668709,1472.4069487379327,1414.4991588761627,1512.008151751268,1500.0,0.9738088693718564,0.9429994392507751,False
1905-08-15,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,True
1906-02-17,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-03-03,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-03-17,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-03-19,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-03-29,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-04-01,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-04-02,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-04-07,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1512.008151751268,1500.0,0.9969141061243807,0.9469552380145322,False
1906-04-22,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1507.3422550558923,1500.0,1.0,0.9469552380145322,False
1906-04-29,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1507.3422550558923,1500.0,1.0,0.9469552380145322,False
1906-05-13,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1507.3422550558923,1500.0,1.0,0.9469552380145322,False
1906-07-09,Uruguay,1465.745472653569,1500.0,0.9771636484357127,1507.3422550558923,1420.4328570217983,1507.3422550558923,1500.0,1.0,0.9469552380145322,False
1906-08-15,Uruguay,1475.9541765336076,1500.0,0.9839694510224051,1484.361810371212,1463.5503666693448,1500.0,1500.0,0.9895745402474746,0.9757002444462299,True
1906-10-07,Uruguay,1475.9541765336076,1500.0,0.9839694510224051,1484.361810371212,1463.5503666693448,1500.0,1500.0,0.9895745402474746,0.9757002444462299,False
1906-10-21,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,True
1906-11-04,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-02-16,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-02-23,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-03-04,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-03-16,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-03-18,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-03-21,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-04-04,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-04-06,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1500.0,1500.0,0.9713405483631069,0.9667555913875846,False
1907-04-07,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-04-14,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-04-21,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-05-05,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-05-09,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-10-06,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1907-11-03,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-02-15,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-03-07,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-03-08,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-03-14,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-03-16,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
1908-03-29,Uruguay,1424.4629370957703,1500.0,0.9496419580638469,1457.0108225446604,1450.133387081377,1512.008151751268,1500.0,0.9636263011261497,0.9667555913875846,False
